ZIPCode,Place,date,cases_confirmed_cum,deaths_confirmed_cum,TotalPop,cases_daily,deaths_daily,state,cases_per_100k
28081,Kannapolis,2020-05-08,31,0,28249,31,0,North Carolina,109.738397819392
28083,Kannapolis,2020-05-08,40,0,25877,40,0,North Carolina,154.57742396723
28086,Kings Mountain,2020-05-08,10,1,26988,10,1,North Carolina,37.0535052615978
28088,Landis,2020-05-08,3,0,3059,3,0,North Carolina,98.07126511932
28090,Lawndale,2020-05-08,5,1,8506,5,1,North Carolina,58.7820362097343
28091,Lilesville,2020-05-08,1,0,2353,1,0,North Carolina,42.4989375265618
28092,Lincolnton,2020-05-08,18,0,40052,18,0,North Carolina,44.9415759512634
28097,Locust,2020-05-08,3,0,6124,3,0,North Carolina,48.9875898105813
28098,Lowell,2020-05-08,2,0,4010,2,0,North Carolina,49.8753117206983
28103,Marshville,2020-05-08,8,0,11346,8,0,North Carolina,70.5094306363476
28104,Matthews,2020-05-08,25,3,32469,25,3,North Carolina,76.996519757307
28105,Matthews,2020-05-08,83,5,45346,83,5,North Carolina,183.037092577074
28107,Midland,2020-05-08,6,0,8210,6,0,North Carolina,73.0816077953715
28110,Monroe,2020-05-08,72,6,55536,72,6,North Carolina,129.645635263613
28112,Monroe,2020-05-08,88,3,28060,88,3,North Carolina,313.613684960798
28114,Mooresboro,2020-05-08,4,0,9034,4,0,North Carolina,44.2771751162276
28115,Mooresville,2020-05-08,33,2,41536,33,2,North Carolina,79.4491525423729
28117,Mooresville,2020-05-08,39,1,47608,39,1,North Carolina,81.9190052092085
28119,Morven,2020-05-08,6,0,3034,6,0,North Carolina,197.7587343441
28120,Mount Holly,2020-05-08,16,0,24318,16,0,North Carolina,65.7948844477342
28124,Mount Pleasant,2020-05-08,10,1,7015,10,1,North Carolina,142.551674982181
28125,Mount Ulla,2020-05-08,3,0,2657,3,0,North Carolina,112.90929619872
28127,New London,2020-05-08,2,0,7631,2,0,North Carolina,26.2088848119513
28128,Norwood,2020-05-08,4,0,8098,4,0,North Carolina,49.3949123240306
28129,Oakboro,2020-05-08,3,0,6031,3,0,North Carolina,49.7429945282706
28133,Peachland,2020-05-08,2,0,2713,2,0,North Carolina,73.7191301142646
28134,Pineville,2020-05-08,27,1,11817,27,1,North Carolina,228.484386900229
28135,Polkton,2020-05-08,5,0,5968,5,0,North Carolina,83.7801608579089
28137,Richfield,2020-05-08,2,0,3843,2,0,North Carolina,52.0426749934947
28138,Rockwell,2020-05-08,17,0,11659,17,0,North Carolina,145.810103782486
28139,Rutherfordton,2020-05-08,63,2,20134,63,2,North Carolina,312.903546240191
28144,Salisbury,2020-05-08,115,7,25846,115,7,North Carolina,444.943124661456
28146,Salisbury,2020-05-08,51,0,30382,51,0,North Carolina,167.862550194194
28147,Salisbury,2020-05-08,208,17,26204,208,17,North Carolina,793.771943214776
28150,Shelby,2020-05-08,16,1,29296,16,1,North Carolina,54.6149645002731
28152,Shelby,2020-05-08,17,0,26078,17,0,North Carolina,65.1890482398957
28159,Spencer,2020-05-08,17,0,3126,17,0,North Carolina,543.82597568778
28160,Spindale,2020-05-08,25,1,4015,25,1,North Carolina,622.66500622665
28163,Stanfield,2020-05-08,1,0,5814,1,0,North Carolina,17.1998624011008
28164,Stanley,2020-05-08,10,0,15447,10,0,North Carolina,64.737489480158
28166,Troutman,2020-05-08,4,0,9868,4,0,North Carolina,40.5350628293474
28167,Union Mills,2020-05-08,9,0,2418,9,0,North Carolina,372.208436724566
28168,Vale,2020-05-08,1,0,10437,1,0,North Carolina,9.58129730765546
28170,Wadesboro,2020-05-08,22,0,12494,22,0,North Carolina,176.084520569874
28173,Waxhaw,2020-05-08,33,0,63837,33,0,North Carolina,51.6941585600827
28174,Wingate,2020-05-08,16,1,9287,16,1,North Carolina,172.283837622483
28202,Charlotte,2020-05-08,32,0,16755,32,0,North Carolina,190.987764846315
28203,Charlotte,2020-05-08,30,0,19070,30,0,North Carolina,157.315154693235
28204,Charlotte,2020-05-08,16,1,8738,16,1,North Carolina,183.108262760357
28205,Charlotte,2020-05-08,85,1,51821,85,1,North Carolina,164.026166997935
28206,Charlotte,2020-05-08,36,0,15244,36,0,North Carolina,236.158488585673
28207,Charlotte,2020-05-08,15,0,9761,15,0,North Carolina,153.672779428337
28208,Charlotte,2020-05-08,108,5,39944,108,5,North Carolina,270.378529941919
28209,Charlotte,2020-05-08,28,0,26012,28,0,North Carolina,107.642626480086
28210,Charlotte,2020-05-08,110,1,44704,110,1,North Carolina,246.062992125984
28211,Charlotte,2020-05-08,54,7,31253,54,7,North Carolina,172.783412792372
28212,Charlotte,2020-05-08,102,1,42744,102,1,North Carolina,238.629983155531
28213,Charlotte,2020-05-08,81,1,45338,81,1,North Carolina,178.658079315365
28214,Charlotte,2020-05-08,79,1,41208,79,1,North Carolina,191.710347505339
28215,Charlotte,2020-05-08,151,3,60256,151,3,North Carolina,250.597450876261
28216,Charlotte,2020-05-08,111,1,58744,111,1,North Carolina,188.955467792455
28217,Charlotte,2020-05-08,116,0,30875,116,0,North Carolina,375.708502024292
28223,Charlotte,2020-05-08,0,0,2941,0,0,North Carolina,0
28226,Charlotte,2020-05-08,47,2,40227,47,2,North Carolina,116.836950307008
28227,Charlotte,2020-05-08,100,3,57319,100,3,North Carolina,174.462220206214
28262,Charlotte,2020-05-08,77,0,43683,77,0,North Carolina,176.269944829797
28269,Charlotte,2020-05-08,127,1,81464,127,1,North Carolina,155.897083374251
28270,Charlotte,2020-05-08,22,1,34753,22,1,North Carolina,63.3038874341784
28273,Charlotte,2020-05-08,92,1,40544,92,1,North Carolina,226.913970007893
28277,Charlotte,2020-05-08,84,5,72020,84,5,North Carolina,116.634268258817
28278,Charlotte,2020-05-08,41,1,32539,41,1,North Carolina,126.002642982267
28301,Fayetteville,2020-05-08,23,0,17717,23,0,North Carolina,129.818818084326
28303,Fayetteville,2020-05-08,20,0,34600,20,0,North Carolina,57.8034682080925
28304,Fayetteville,2020-05-08,64,1,39651,64,1,North Carolina,161.408287306751
28305,Fayetteville,2020-05-08,4,0,5010,4,0,North Carolina,79.8403193612775
28306,Fayetteville,2020-05-08,41,1,42565,41,1,North Carolina,96.3232702924939
28307,Fort Bragg,2020-05-08,3,0,15486,3,0,North Carolina,19.3723363037582
28308,Pope Army Airfield,2020-05-08,0,0,737,0,0,North Carolina,0
28310,Fort Bragg,2020-05-08,0,0,8861,0,0,North Carolina,0
28311,Fayetteville,2020-05-08,33,1,36046,33,1,North Carolina,91.5496865116795
28312,Fayetteville,2020-05-08,17,0,18419,17,0,North Carolina,92.2959986969977
28314,Fayetteville,2020-05-08,65,2,53642,65,2,North Carolina,121.173707169755
28315,Aberdeen,2020-05-08,14,1,13329,14,1,North Carolina,105.034136094231
28318,Autryville,2020-05-08,3,0,4579,3,0,North Carolina,65.5164883162263
28320,Bladenboro,2020-05-08,4,0,9381,4,0,North Carolina,42.639377465089
28323,Bunnlevel,2020-05-08,4,0,4578,4,0,North Carolina,87.3743993010048
28326,Cameron,2020-05-08,14,0,22382,14,0,North Carolina,62.5502636046823
28327,Carthage,2020-05-08,8,0,18273,8,0,North Carolina,43.780441087944
28328,Clinton,2020-05-08,72,0,26951,72,0,North Carolina,267.151497161515
28333,Dudley,2020-05-08,18,0,10709,18,0,North Carolina,168.082920907648
28334,Dunn,2020-05-08,37,1,26215,37,1,North Carolina,141.140568376883
28337,Elizabethtown,2020-05-08,12,0,11927,12,0,North Carolina,100.612056678125
28338,Ellerbe,2020-05-08,5,0,4804,5,0,North Carolina,104.079933388843
28339,Erwin,2020-05-08,5,0,7226,5,0,North Carolina,69.1945751453086
28340,Fairmont,2020-05-08,16,1,10738,16,1,North Carolina,149.003538834047
28341,Faison,2020-05-08,11,0,5080,11,0,North Carolina,216.535433070866
28343,Gibson,2020-05-08,2,0,1567,2,0,North Carolina,127.632418634333
28344,Godwin,2020-05-08,11,1,3814,11,1,North Carolina,288.411116937598
28345,Hamlet,2020-05-08,28,1,12656,28,1,North Carolina,221.238938053097
28347,Hoffman,2020-05-08,2,0,1826,2,0,North Carolina,109.529025191676
28348,Hope Mills,2020-05-08,44,1,36052,44,1,North Carolina,122.045933651392
28349,Kenansville,2020-05-08,20,0,3955,20,0,North Carolina,505.689001264223
28351,Laurel Hill,2020-05-08,6,0,5269,6,0,North Carolina,113.873600303663
28352,Laurinburg,2020-05-08,23,0,25298,23,0,North Carolina,90.9162779666377
28356,Linden,2020-05-08,4,1,4914,4,1,North Carolina,81.4000814000814
28357,Lumber Bridge,2020-05-08,9,0,3224,9,0,North Carolina,279.156327543424
28358,Lumberton,2020-05-08,100,1,38517,100,1,North Carolina,259.625619856167
28360,Lumberton,2020-05-08,24,1,14944,24,1,North Carolina,160.599571734475
28363,Marston,2020-05-08,1,0,1079,1,0,North Carolina,92.678405931418
28364,Maxton,2020-05-08,12,0,15170,12,0,North Carolina,79.1034937376401
28365,Mount Olive,2020-05-08,92,8,17063,92,8,North Carolina,539.17833909629
28366,Newton Grove,2020-05-08,10,0,5153,10,0,North Carolina,194.061711624297
28369,Orrum,2020-05-08,2,1,2241,2,1,North Carolina,89.2458723784025
28371,Parkton,2020-05-08,18,2,7085,18,2,North Carolina,254.057868736768
28372,Pembroke,2020-05-08,3,0,15254,3,0,North Carolina,19.6669725973515
28373,Pinebluff,2020-05-08,1,0,2552,1,0,North Carolina,39.1849529780564
28374,Pinehurst,2020-05-08,59,5,18171,59,5,North Carolina,324.693192449507
28376,Raeford,2020-05-08,95,0,43831,95,0,North Carolina,216.74157559718
28377,Red Springs,2020-05-08,46,0,13036,46,0,North Carolina,352.868978214176
28379,Rockingham,2020-05-08,42,1,25804,42,1,North Carolina,162.765462718958
28382,Roseboro,2020-05-08,6,0,8006,6,0,North Carolina,74.9437921558831
28383,Rowland,2020-05-08,18,0,7713,18,0,North Carolina,233.372228704784
28384,Saint Pauls,2020-05-08,56,0,12414,56,0,North Carolina,451.103592717899
28385,Salemburg,2020-05-08,7,0,3005,7,0,North Carolina,232.945091514143
28386,Shannon,2020-05-08,22,0,6068,22,0,North Carolina,362.55767963085
28387,Southern Pines,2020-05-08,6,2,17139,6,2,North Carolina,35.0078767722738
28390,Spring Lake,2020-05-08,18,1,23494,18,1,North Carolina,76.6153060355835
28391,Stedman,2020-05-08,2,0,5326,2,0,North Carolina,37.5516334960571
28392,Tar Heel,2020-05-08,8,0,1554,8,0,North Carolina,514.800514800515
28393,Turkey,2020-05-08,4,0,2160,4,0,North Carolina,185.185185185185
28394,Vass,2020-05-08,5,0,6094,5,0,North Carolina,82.047915982934
28395,Wade,2020-05-08,2,0,2657,2,0,North Carolina,75.2728641324802
28396,Wagram,2020-05-08,3,0,2679,3,0,North Carolina,111.982082866741
28398,Warsaw,2020-05-08,42,2,7672,42,2,North Carolina,547.445255474453
28399,White Oak,2020-05-08,8,1,1934,8,1,North Carolina,413.650465356774
28401,Wilmington,2020-05-08,8,0,24213,8,0,North Carolina,33.0401024243175
28403,Wilmington,2020-05-08,16,0,41945,16,0,North Carolina,38.1451901299321
28405,Wilmington,2020-05-08,10,0,33719,10,0,North Carolina,29.6568700139387
28409,Wilmington,2020-05-08,15,1,34974,15,1,North Carolina,42.8890032595643
28411,Wilmington,2020-05-08,12,2,38820,12,2,North Carolina,30.9119010819165
28412,Wilmington,2020-05-08,23,0,42977,23,0,North Carolina,53.5169974637597
28420,Ash,2020-05-08,6,0,5116,6,0,North Carolina,117.279124315872
28421,Atkinson,2020-05-08,0,0,2040,0,0,North Carolina,0
28422,Bolivia,2020-05-08,5,0,8682,5,0,North Carolina,57.5904169546188
28423,Bolton,2020-05-08,8,0,2285,8,0,North Carolina,350.109409190372
28425,Burgaw,2020-05-08,6,1,12625,6,1,North Carolina,47.5247524752475
28428,Carolina Beach,2020-05-08,5,0,7142,5,0,North Carolina,70.008401008121
28429,Castle Hayne,2020-05-08,1,0,8542,1,0,North Carolina,11.706860220089
28430,Cerro Gordo,2020-05-08,6,0,2055,6,0,North Carolina,291.970802919708
28431,Chadbourn,2020-05-08,27,4,6741,27,4,North Carolina,400.534045393859
28432,Clarendon,2020-05-08,1,0,1684,1,0,North Carolina,59.3824228028504
28433,Clarkton,2020-05-08,1,0,5297,1,0,North Carolina,18.8786105342647
28434,Council,2020-05-08,3,0,1357,3,0,North Carolina,221.075902726603
28435,Currie,2020-05-08,0,0,2931,0,0,North Carolina,0
28436,Delco,2020-05-08,0,0,2312,0,0,North Carolina,0
28438,Evergreen,2020-05-08,3,0,1688,3,0,North Carolina,177.725118483412
28439,Fair Bluff,2020-05-08,4,1,1536,4,1,North Carolina,260.416666666667
28441,Garland,2020-05-08,4,0,3328,4,0,North Carolina,120.192307692308
28442,Hallsboro,2020-05-08,1,0,1734,1,0,North Carolina,57.6701268742791
28443,Hampstead,2020-05-08,10,0,22483,10,0,North Carolina,44.4780500822844
28444,Harrells,2020-05-08,1,0,2278,1,0,North Carolina,43.8981562774363
28445,Holly Ridge,2020-05-08,8,0,8142,8,0,North Carolina,98.255956767379
28447,Ivanhoe,2020-05-08,0,0,1334,0,0,North Carolina,0
28448,Kelly,2020-05-08,0,0,1216,0,0,North Carolina,0
28449,Kure Beach,2020-05-08,0,0,1958,0,0,North Carolina,0
28450,Lake Waccamaw,2020-05-08,23,3,2397,23,3,North Carolina,959.532749269921
28451,Leland,2020-05-08,9,0,39194,9,0,North Carolina,22.9626983721998
28452,Longwood,2020-05-08,0,0,513,0,0,North Carolina,0
28453,Magnolia,2020-05-08,22,1,4137,22,1,North Carolina,531.786318588349
28454,Maple Hill,2020-05-08,0,0,3549,0,0,North Carolina,0
28455,Nakina,2020-05-08,3,1,1718,3,1,North Carolina,174.621653084983
28456,Riegelwood,2020-05-08,3,0,3566,3,0,North Carolina,84.127874369041
28457,Rocky Point,2020-05-08,2,0,12840,2,0,North Carolina,15.5763239875389
28458,Rose Hill,2020-05-08,16,0,7018,16,0,North Carolina,227.985180963237
28460,Sneads Ferry,2020-05-08,5,1,10588,5,1,North Carolina,47.2232716282584
28461,Southport,2020-05-08,8,1,20575,8,1,North Carolina,38.8821385176185
28462,Supply,2020-05-08,4,0,14309,4,0,North Carolina,27.9544342721364
28463,Tabor City,2020-05-08,56,2,9865,56,2,North Carolina,567.663456664977
28464,Teachey,2020-05-08,2,0,2491,2,0,North Carolina,80.2890405459655
28465,Oak Island,2020-05-08,5,0,8285,5,0,North Carolina,60.3500301750151
28466,Wallace,2020-05-08,10,0,10375,10,0,North Carolina,96.3855421686747
28467,Calabash,2020-05-08,4,1,11393,4,1,North Carolina,35.1092776266128
28468,Sunset Beach,2020-05-08,0,0,5394,0,0,North Carolina,0
28469,Ocean Isle Beach,2020-05-08,3,0,7481,3,0,North Carolina,40.101590696431
28470,Shallotte,2020-05-08,3,0,13446,3,0,North Carolina,22.3114680946006
28472,Whiteville,2020-05-08,55,2,20002,55,2,North Carolina,274.972502749725
28478,Willard,2020-05-08,4,0,4976,4,0,North Carolina,80.3858520900322
28479,Winnabow,2020-05-08,0,0,4874,0,0,North Carolina,0
28480,Wrightsville Beach,2020-05-08,4,0,2737,4,0,North Carolina,146.145414687614
28501,Kinston,2020-05-08,33,1,19507,33,1,North Carolina,169.170041523556
28504,Kinston,2020-05-08,57,3,21016,57,3,North Carolina,271.221926151504
28508,Albertson,2020-05-08,22,0,2984,22,0,North Carolina,737.265415549598
28510,Arapahoe,2020-05-08,1,0,1543,1,0,North Carolina,64.8088139987038
28511,Atlantic,2020-05-08,1,0,628,1,0,North Carolina,159.235668789809
28512,Atlantic Beach,2020-05-08,1,0,3689,1,0,North Carolina,27.1076172404446
28513,Ayden,2020-05-08,8,0,10825,8,0,North Carolina,73.9030023094688
28515,Bayboro,2020-05-08,0,0,3463,0,0,North Carolina,0
28516,Beaufort,2020-05-08,7,2,12482,7,2,North Carolina,56.0807562890562
28518,Beulaville,2020-05-08,11,0,8803,11,0,North Carolina,124.957400886062
28521,Chinquapin,2020-05-08,3,0,2259,3,0,North Carolina,132.802124833997
28523,Cove City,2020-05-08,3,0,2274,3,0,North Carolina,131.926121372032
28525,Deep Run,2020-05-08,1,0,3309,1,0,North Carolina,30.2206104563312
28526,Dover,2020-05-08,2,0,2384,2,0,North Carolina,83.8926174496644
28527,Ernul,2020-05-08,0,0,905,0,0,North Carolina,0
28528,Gloucester,2020-05-08,0,0,640,0,0,North Carolina,0
28529,Grantsboro,2020-05-08,4,0,2539,4,0,North Carolina,157.542339503742
28530,Grifton,2020-05-08,11,0,7474,11,0,North Carolina,147.176879850147
28531,Harkers Island,2020-05-08,0,0,1414,0,0,North Carolina,0
28532,Havelock,2020-05-08,2,1,25868,2,1,North Carolina,7.73156022885418
28538,Hookerton,2020-05-08,6,0,3342,6,0,North Carolina,179.533213644524
28539,Hubert,2020-05-08,1,0,18000,1,0,North Carolina,5.55555555555556
28540,Jacksonville,2020-05-08,16,0,52400,16,0,North Carolina,30.5343511450382
28542,Camp Lejeune,2020-05-08,3,0,6146,3,0,North Carolina,48.8122356003905
28543,Tarawa Terrace,2020-05-08,1,1,6618,1,1,North Carolina,15.1103052281656
28544,Midway Park,2020-05-08,0,0,5607,0,0,North Carolina,0
28545,Mccutcheon Field,2020-05-08,0,0,4010,0,0,North Carolina,0
28546,Jacksonville,2020-05-08,9,0,51963,9,0,North Carolina,17.3200161653484
28547,Camp Lejeune,2020-05-08,5,0,13868,5,0,North Carolina,36.0542255552351
28551,La Grange,2020-05-08,22,0,14265,22,0,North Carolina,154.22362425517
28553,Marshallberg,2020-05-08,1,0,522,1,0,North Carolina,191.570881226054
28555,Maysville,2020-05-08,3,0,4702,3,0,North Carolina,63.8026371756699
28556,Merritt,2020-05-08,0,0,1150,0,0,North Carolina,0
28557,Morehead City,2020-05-08,1,0,15254,1,0,North Carolina,6.5556575324505
28560,New Bern,2020-05-08,14,1,28926,14,1,North Carolina,48.3993638940745
28562,New Bern,2020-05-08,24,2,38009,24,2,North Carolina,63.1429398300403
28570,Newport,2020-05-08,12,1,22687,12,1,North Carolina,52.8937276854586
28571,Oriental,2020-05-08,3,0,3137,3,0,North Carolina,95.6327701625757
28572,Pink Hill,2020-05-08,6,0,6379,6,0,North Carolina,94.0586298792914
28573,Pollocksville,2020-05-08,2,1,2475,2,1,North Carolina,80.8080808080808
28574,Richlands,2020-05-08,3,0,17702,3,0,North Carolina,16.9472376002712
28577,Sealevel,2020-05-08,0,0,595,0,0,North Carolina,0
28578,Seven Springs,2020-05-08,14,1,7044,14,1,North Carolina,198.750709823964
28579,Smyrna,2020-05-08,0,0,798,0,0,North Carolina,0
28580,Snow Hill,2020-05-08,15,0,12031,15,0,North Carolina,124.677915385255
28582,Stella,2020-05-08,1,0,1824,1,0,North Carolina,54.8245614035088
28584,Swansboro,2020-05-08,4,0,12910,4,0,North Carolina,30.9837335398916
28585,Trenton,2020-05-08,14,1,4170,14,1,North Carolina,335.731414868106
28586,Vanceboro,2020-05-08,6,0,8427,6,0,North Carolina,71.1997152011392
28590,Winterville,2020-05-08,24,1,26551,24,1,North Carolina,90.3920756280366
28594,Emerald Isle,2020-05-08,1,0,3678,1,0,North Carolina,27.1886895051659
28601,Hickory,2020-05-08,24,0,49848,24,0,North Carolina,48.1463649494463
28602,Hickory,2020-05-08,9,0,31218,9,0,North Carolina,28.8295214299443
28604,Banner Elk,2020-05-08,0,0,6449,0,0,North Carolina,0
28605,Blowing Rock,2020-05-08,2,0,4143,2,0,North Carolina,48.2741974414675
28606,Boomer,2020-05-08,8,0,2367,8,0,North Carolina,337.980566117448
28607,Boone,2020-05-08,6,0,37481,6,0,North Carolina,16.0081107761266
28609,Catawba,2020-05-08,4,0,6457,4,0,North Carolina,61.9482731918848
28610,Claremont,2020-05-08,1,0,10238,1,0,North Carolina,9.76753272123462
28611,Collettsville,2020-05-08,0,0,978,0,0,North Carolina,0
28612,Connelly Springs,2020-05-08,2,0,14906,2,0,North Carolina,13.4174158057158
28613,Conover,2020-05-08,13,0,25216,13,0,North Carolina,51.5545685279188
28615,Creston,2020-05-08,0,0,1883,0,0,North Carolina,0
28617,Crumpler,2020-05-08,1,0,2451,1,0,North Carolina,40.7996736026112
28618,Deep Gap,2020-05-08,0,0,2480,0,0,North Carolina,0
28621,Elkin,2020-05-08,2,0,10400,2,0,North Carolina,19.2307692307692
28622,Elk Park,2020-05-08,0,0,2638,0,0,North Carolina,0
28623,Ennice,2020-05-08,1,0,1716,1,0,North Carolina,58.2750582750583
28624,Ferguson,2020-05-08,2,0,1893,2,0,North Carolina,105.652403592182
28625,Statesville,2020-05-08,25,0,38862,25,0,North Carolina,64.3301940198652
28626,Fleetwood,2020-05-08,1,0,3001,1,0,North Carolina,33.3222259246918
28627,Glade Valley,2020-05-08,0,0,1534,0,0,North Carolina,0
28630,Granite Falls,2020-05-08,9,0,20369,9,0,North Carolina,44.1847906131867
28631,Grassy Creek,2020-05-08,0,0,536,0,0,North Carolina,0
28634,Harmony,2020-05-08,4,0,5269,4,0,North Carolina,75.9157335357753
28635,Hays,2020-05-08,4,0,4032,4,0,North Carolina,99.2063492063492
28636,Hiddenite,2020-05-08,0,0,5186,0,0,North Carolina,0
28637,Hildebran,2020-05-08,3,0,1583,3,0,North Carolina,189.513581806696
28638,Hudson,2020-05-08,11,0,12560,11,0,North Carolina,87.5796178343949
28640,Jefferson,2020-05-08,3,0,4805,3,0,North Carolina,62.4349635796046
28642,Jonesville,2020-05-08,5,0,5578,5,0,North Carolina,89.6378630333453
28643,Lansing,2020-05-08,1,0,3443,1,0,North Carolina,29.0444379901249
28644,Laurel Springs,2020-05-08,0,0,1570,0,0,North Carolina,0
28645,Lenoir,2020-05-08,33,0,47621,33,0,North Carolina,69.2971588164885
28649,Mc Grady,2020-05-08,1,0,1034,1,0,North Carolina,96.7117988394584
28650,Maiden,2020-05-08,2,0,13374,2,0,North Carolina,14.9543891132047
28651,Millers Creek,2020-05-08,19,0,6653,19,0,North Carolina,285.585450172854
28654,Moravian Falls,2020-05-08,7,0,3800,7,0,North Carolina,184.21052631579
28655,Morganton,2020-05-08,109,11,58249,109,11,North Carolina,187.127676011605
28657,Newland,2020-05-08,0,0,9610,0,0,North Carolina,0
28658,Newton,2020-05-08,11,0,25858,11,0,North Carolina,42.5400262974708
